Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
3,6,4294967295,53934,6,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1768879465851391.080	,5729.340,0,48,0,NO,"""2176405504""",FLOAT,ND,"""2176405504""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5695.007,492048625,435.467,0.076,80.705,0.014,0.001,0.0,5679.969,0.997,0.0,0.000
3,6,4294967295,N/A,N/A,hcom_batchSendRecv__370_0_1,hcom_batchSendRecv_,N/A,COMMUNICATION,1768879465857682.660	,191255.060,562.410000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,4294967295,53950,6,aclnnArange_ArangeAiCore_Range,Range,dynamic,AI_VECTOR_CORE,1768879466050635.040	,8.940,1697.190000,48,0,NO,""";;""",DOUBLE;DOUBLE;DOUBLE,ND;ND;ND,"""4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948,427520,0.082,0.017,0.378,0.076,0.124,0.025,0.263,0.053,0.21,0.000
3,6,4294967295,53951,6,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879466050658.500	,2.060,14.560000,4,0,NO,"""4096;""",FLOAT;FLOAT,ND;ND,"""4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261,9078,0.032,0.026,0.343,0.272,0.264,0.21,0.157,0.125,0.189,0.000
3,6,4294967295,53952,6,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466050729.040	,12.180,68.440000,48,0,NO,"""4096,1;64""",FLOAT;FLOAT,ND;ND,"""4096,64""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.285,715817,0.507,0.061,1.17,0.141,0.567,0.068,0.718,0.087,0.193,0.000
3,6,4294967295,53953,6,aclnnCat_ConcatD_ConcatD,ConcatD,dynamic,AI_VECTOR_CORE,1768879466050773.500	,8.000,32.320000,22,0,NO,"""4096,64;4096,64""",FLOAT;FLOAT,ND;ND,"""4096,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.209,245875,0.234,0.038,0.465,0.075,1.27,0.205,1.271,0.205,0.188,0.000
3,6,4294967295,53954,6,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879466051085.520	,100.440,304.000000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.801,8190812,38.671,0.408,26.028,0.275,50.302,0.531,14.651,0.155,0.008,0.000
3,6,4294967295,53955,6,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879466051361.300	,455.260,175.310000,24,0,NO,"""4096,3584;4608,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,4608""",DT_BF16,ND,N/A,445.555,19247977,383.803,0.861,183.428,0.412,305.41,0.685,415.048,0.932,74.056,0.166,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.868
3,6,4294967295,53956,6,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879466051816.600	,38.140,0.000000,48,0,NO,"""4096,1,4608;4608""",DT_BF16;DT_BF16,NCL;ND,"""4096,1,4608""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.309,3050723,19.041,0.539,6.472,0.183,17.91,0.507,16.27,0.461,0.014,0.000
3,6,4294967295,53957,6,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879466051854.760	,30.300,0.110000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,896""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.211,2178211,0.008,0.0,0.712,0.028,16.273,0.645,16.7,0.662,0.067,0.000
3,6,4294967295,53958,6,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879466051885.080	,15.180,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.568,1085902,6.992,0.556,0.407,0.032,3.276,0.261,1.235,0.098,0.097,0.000
3,6,4294967295,53959,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466051900.300	,9.860,0.070000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625,658773,0.124,0.016,0.287,0.038,2.262,0.297,1.835,0.241,0.205,0.000
3,6,4294967295,53960,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466051910.180	,9.820,0.140000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072,697378,0.117,0.015,0.168,0.021,3.207,0.397,0.254,0.031,0.226,0.000
3,6,4294967295,53961,6,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879466051920.020	,15.560,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,1086891,6.618,0.526,0.402,0.032,2.266,0.18,0.584,0.046,0.1,0.000
3,6,4294967295,53962,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466051948.980	,6.180,13.440000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.782,413131,0.124,0.026,2.21,0.462,1.923,0.402,0.499,0.104,0.0,0.000
3,6,4294967295,53963,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466051977.760	,4.900,22.570000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475,213845,0.117,0.047,0.741,0.299,0.455,0.184,1.131,0.457,0.0,0.000
3,6,4294967295,53964,6,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879466052090.160	,58.560,107.600000,48,0,NO,"""4096,1,28,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,28,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.292,4777262,31.441,0.569,22.417,0.405,25.229,0.456,29.349,0.531,0.021,0.000
3,6,4294967295,53965,6,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879466052171.840	,23.080,22.940000,48,0,NO,"""4096,1,28,128""",DT_BF16,NCHW,"""4096,1,28,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.339,1584487,0.008,0.0,0.217,0.012,6.498,0.354,7.857,0.428,0.139,0.000
3,6,4294967295,53966,6,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879466052280.880	,13.840,86.170000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.056,955269,6.992,0.632,0.894,0.081,2.323,0.21,1.185,0.107,0.089,0.000
3,6,4294967295,53967,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466052309.080	,6.200,14.160000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768,411977,0.124,0.026,2.223,0.466,1.917,0.402,0.477,0.1,0.0,0.000
3,6,4294967295,53968,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466052492.400	,11.600,177.300000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.392,811480,0.117,0.012,0.171,0.018,3.776,0.402,1.418,0.151,0.232,0.000
3,6,4294967295,53969,6,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879466052539.440	,12.220,35.400000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.446,816151,6.618,0.701,0.396,0.042,2.192,0.232,0.749,0.079,0.068,0.000
3,6,4294967295,53970,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466052589.020	,6.920,37.280000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631,486495,0.124,0.022,2.649,0.47,2.325,0.413,0.506,0.09,0.0,0.000
3,6,4294967295,53971,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466052647.360	,5.220,51.330000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884,249203,0.117,0.041,0.873,0.303,0.576,0.2,1.286,0.446,0.0,0.000
3,6,4294967295,53972,6,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879466052751.480	,10.620,99.030000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.859,765415,0.008,0.001,0.388,0.044,3.734,0.421,0.984,0.111,0.188,0.000
3,6,4294967295,53973,6,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879466052828.000	,22.560,65.880000,48,0,NO,"""4096,1,4,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,4,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.249,1663141,4.818,0.25,5.802,0.301,9.533,0.495,5.627,0.292,0.074,0.000
3,6,4294967295,53974,6,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879466053114.240	,9.200,263.690000,48,0,NO,"""4096,1,4,128""",DT_BF16,NCHW,"""4096,1,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.157,704767,0.008,0.001,0.183,0.022,3.592,0.44,0.957,0.117,0.215,0.000
3,6,4294967295,53975,6,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879466053534.160	,10.480,410.800000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.763,757161,0.008,0.001,0.403,0.046,3.747,0.428,0.901,0.103,0.072,0.000
3,6,4294967295,53976,6,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,FlashAttentionScore,dynamic,MIX_AIC,1768879466053749.360	,879.980,204.520000,24,48,NO,"""4096,1,3584;4096,1,512;4096,1,512;;;;2048,2048;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;UINT8;DT_BF16;BOOL;INT64;INT64;INT64;INT64;INT64;FLOAT;FLOAT;FLOAT,NCL;NCL;NCL;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND,"""1,28,4096,8;1,28,4096,8;;4096,1,3584""",FLOAT;FLOAT;DT_BF16;DT_BF16,ND;ND;ND;ND,0,839.117,36249867,376.134,0.448,801.237,0.955,314.01,0.374,515.904,0.615,648.136,0.772,0.001,837.391,72350565,573.766,0.685,340.214,0.406,302.935,0.362,224.217,0.268,0.01,95.356
3,6,4294967295,53978,6,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879466054630.240	,356.080,1.020000,24,0,NO,"""4096,3584;3584,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,346.813,14982301,298.615,0.861,141.796,0.409,237.479,0.685,322.769,0.931,56.642,0.163,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.397
3,6,4294967295,53979,6,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879466054986.340	,81.840,0.000000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.998,6825460,17.395,0.22,2.611,0.033,73.757,0.934,25.581,0.324,0.011,0.000
3,6,4294967295,53980,6,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879466055068.200	,67.740,0.160000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.804,5426278,38.669,0.616,25.958,0.413,16.879,0.269,15.361,0.245,0.008,0.000
3,6,4294967295,53981,6,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879466055205.300	,3477.640,69.260000,24,0,NO,"""4096,3584;37888,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,37888""",DT_BF16,ND,N/A,3446.777,148900772,3162.733,0.918,1472.867,0.427,2493.01,0.723,3305.711,0.959,593.995,0.172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.113
3,6,4294967295,53982,6,SwiGlu,SwiGlu,dynamic,AI_VECTOR_CORE,1768879466058682.960	,454.500,0.110000,48,0,NO,"""4096,37888""",DT_BF16,ND,"""4096,18944""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.553,37977371,201.677,0.459,68.346,0.155,429.609,0.977,245.488,0.558,0.004,0.000
3,6,4294967295,53983,6,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879466059137.500	,1960.840,0.000000,24,0,NO,"""4096,18944;3584,18944""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,1894.79,81854912,1595.587,0.842,726.17,0.383,1240.391,0.655,1845.823,0.974,62.898,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.632
3,6,4294967295,53984,6,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879466061098.380	,53.460,0.160000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.819,3785986,17.391,0.397,3.28,0.075,42.156,0.962,9.34,0.213,0.003,0.000
3,6,4294967295,53985,6,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879466061151.860	,58.080,0.000000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.678,4724214,38.659,0.707,27.012,0.494,14.451,0.264,13.72,0.251,0.002,0.000
3,6,4294967295,53986,6,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879466061209.960	,413.220,0.170000,24,0,NO,"""4096,3584;4608,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,4608""",DT_BF16,ND,N/A,406.493,17560508,383.675,0.944,182.835,0.45,305.738,0.752,379.78,0.934,68.62,0.169,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.372
3,6,4294967295,53987,6,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879466061623.220	,36.720,0.030000,48,0,NO,"""4096,1,4608;4608""",DT_BF16;DT_BF16,NCL;ND,"""4096,1,4608""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.656,2907838,19.041,0.566,6.432,0.191,16.439,0.488,14.511,0.431,0.014,0.000
3,6,4294967295,53988,6,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879466061659.960	,20.680,0.030000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,896""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.159,1482545,0.008,0.0,0.698,0.041,10.681,0.622,8.891,0.518,0.067,0.000
3,6,4294967295,53989,6,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879466061680.680	,16.020,0.070000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,1069649,6.992,0.565,0.407,0.033,3.141,0.254,1.073,0.087,0.094,0.000
3,6,4294967295,53990,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466061696.720	,8.580,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.693,578243,0.124,0.019,0.288,0.043,2.209,0.33,0.965,0.144,0.177,0.000
3,6,4294967295,53991,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466061705.340	,9.840,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,704983,0.117,0.014,0.167,0.02,3.2,0.392,0.338,0.041,0.214,0.000
3,6,4294967295,53992,6,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879466061715.200	,15.320,0.160000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366,1068423,6.618,0.535,0.388,0.031,1.856,0.15,0.656,0.053,0.111,0.000
3,6,4294967295,53993,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466061730.540	,6.960,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.568,481109,0.124,0.022,2.627,0.472,2.288,0.411,0.506,0.091,0.0,0.000
3,6,4294967295,53994,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466061737.520	,4.880,0.040000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,224647,0.117,0.045,0.738,0.284,0.49,0.188,1.225,0.471,0.0,0.000
3,6,4294967295,53995,6,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879466061742.420	,59.460,0.120000,48,0,NO,"""4096,1,28,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,28,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.72,4814202,31.441,0.564,22.224,0.399,26.791,0.481,31.454,0.565,0.02,0.000
3,6,4294967295,53996,6,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879466061801.900	,28.880,0.040000,48,0,NO,"""4096,1,28,128""",DT_BF16,NCHW,"""4096,1,28,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.436,2024867,0.008,0.0,0.22,0.009,7.991,0.341,11.478,0.49,0.136,0.000
3,6,4294967295,53997,6,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879466061830.820	,14.120,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.268,973572,6.992,0.62,1.103,0.098,2.436,0.216,1.053,0.093,0.097,0.000
3,6,4294967295,53998,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466061844.960	,6.160,0.130000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779,412933,0.124,0.026,2.226,0.466,1.928,0.403,0.477,0.1,0.0,0.000
3,6,4294967295,53999,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466061851.160	,11.380,0.090000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.305,803945,0.117,0.013,0.164,0.018,3.785,0.407,1.317,0.142,0.231,0.000
3,6,4294967295,54000,6,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879466061862.560	,12.440,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.981,862356,6.618,0.663,0.376,0.038,1.966,0.197,0.629,0.063,0.062,0.000
3,6,4294967295,54001,6,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879466061875.020	,7.980,0.060000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.364,549874,0.124,0.019,3.024,0.475,2.648,0.416,0.54,0.085,0.0,0.000
3,6,4294967295,54002,6,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879466061883.020	,4.740,0.020000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645,228507,0.117,0.044,0.877,0.332,0.548,0.207,1.071,0.405,0.0,0.000
3,6,4294967295,54003,6,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879466061887.780	,10.660,0.010000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.751,756047,0.008,0.001,0.415,0.047,3.597,0.411,0.882,0.101,0.245,0.000
3,6,4294967295,54004,6,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879466061898.460	,23.040,0.090000,48,0,NO,"""4096,1,4,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,4,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.359,1672602,4.817,0.249,5.702,0.295,9.026,0.466,5.633,0.291,0.071,0.000
